id,conversation_id,analysis_date,sentiment_score,sentiment_shift,resolution_achieved,fcr_score,ces,first_response_time,avg_response_time,total_handling_time,effectiveness_score,effort_score,efficiency_score,empathy_score,csi_score
216,147,2025-08-11,1.0,0.0,0.0,0.0,3.0,105.0,52.5,0.17,0.0,6.666666666666666,9.800833333333335,3.0,4.57
217,147,2025-08-12,2.0,1.0,8.0,10.0,7.0,110.0,,0.18,9.0,0.0,9.839722222222223,4.0,6.21
218,147,2025-08-13,2.0,0.0,1.0,0.0,3.0,145.0,72.5,0.24,0.5,6.666666666666666,9.724814814814815,3.5,4.8
219,148,2025-08-13,1.0,0.0,4.0,7.0,4.0,36.0,18.0,0.06,5.5,5.0,9.931666666666667,3.0,6.11
220,149,2025-08-13,3.0,2.0,8.0,10.0,6.0,122.0,61.0,0.2,9.0,1.6666666666666665,9.768518518518519,5.0,6.76
221,150,2025-08-13,3.0,0.0,5.0,10.0,7.0,714.0,357.0,1.2,7.5,0.0,8.644444444444444,4.0,5.39
222,151,2025-08-13,7.0,-2.0,9.0,0.0,5.0,61.0,353.0,10.0,4.5,3.333333333333333,9.012037037037038,5.0,5.41
223,152,2025-08-12,8.0,-3.0,4.0,0.0,3.0,599.0,256.6,3.0,2.0,6.666666666666666,8.886851851851851,5.0,5.34
224,152,2025-08-13,9.0,0.0,6.0,10.0,5.0,1345.0,448.3,2.8,8.0,3.333333333333333,7.846666666666667,7.0,6.64
225,153,2025-08-12,3.0,2.0,7.0,10.0,6.0,454.0,227.0,0.8,8.5,1.6666666666666665,9.137037037037038,5.0,6.43
226,153,2025-08-13,2.0,3.0,7.0,10.0,6.0,1150.0,575.0,2.0,8.5,1.6666666666666665,7.814814814814814,5.0,6.1
227,154,2025-08-13,1.0,5.0,10.0,10.0,7.0,2617.0,1046.8,6.0,10.0,0.0,5.471666666666667,5.5,5.69
228,155,2025-08-13,4.0,0.0,0.0,0.0,3.0,,,,0.0,6.666666666666666,,4.5,
229,156,2025-08-13,3.0,4.0,7.0,10.0,5.0,777.0,388.5,1.3,8.5,3.333333333333333,8.525,6.0,6.84
230,157,2025-08-09,2.0,0.0,5.0,,7.0,,,,5.0,0.0,,3.5,
231,157,2025-08-12,6.0,-2.0,2.0,0.0,4.0,1217.0,608.5,2.0,1.0,5.0,7.690740740740741,4.5,4.2
232,157,2025-08-13,7.0,-1.0,2.0,0.0,3.0,347.0,173.5,0.6,1.0,6.666666666666666,9.34074074074074,5.5,5.18
233,158,2025-08-13,3.0,4.0,8.0,10.0,6.0,1305.0,652.5,2.2,9.0,1.6666666666666665,7.522222222222222,6.0,6.35
234,159,2025-08-12,5.0,2.0,5.0,0.0,4.0,500.0,364.3,2.6,2.5,5.0,8.790185185185186,6.0,5.22
235,159,2025-08-13,5.0,0.0,7.0,0.0,5.0,1022.0,511.0,1.7,3.5,3.333333333333333,8.060185185185185,5.0,4.82
236,160,2025-08-12,8.0,-2.0,3.0,10.0,4.0,606.0,303.0,1.0,6.5,5.0,8.85,5.5,6.56
237,161,2025-08-09,2.0,0.0,7.0,,7.0,,,,7.0,0.0,,3.5,
238,161,2025-08-10,1.0,0.0,,,7.0,240.0,120.0,0.4,,0.0,9.544444444444444,3.0,
239,161,2025-08-13,4.0,2.0,6.0,10.0,6.0,531.0,328.8,1.8,8.0,1.6666666666666665,8.849444444444444,5.5,6.25
240,162,2025-08-11,6.0,1.0,7.0,10.0,6.0,415.0,207.5,0.7,8.5,1.6666666666666665,9.212037037037037,6.0,6.59
241,162,2025-08-13,3.0,1.0,0.0,0.0,4.0,1548.0,622.5,2.11,0.0,5.0,7.355277777777778,4.5,3.76
242,163,2025-08-13,2.0,0.0,0.0,0.0,3.0,240.0,125.0,0.54,0.0,6.666666666666666,9.531296296296297,3.5,4.57
243,164,2025-08-10,5.0,3.0,10.0,10.0,6.0,44.0,32.0,0.56,10.0,1.6666666666666665,9.884444444444446,6.5,7.36
244,164,2025-08-13,7.0,5.0,10.0,10.0,7.0,40.0,135.0,0.75,10.0,0.0,9.69212962962963,8.5,7.2
245,165,2025-08-12,3.0,0.0,0.0,0.0,5.0,284.0,284.0,0.47,0.0,3.333333333333333,9.198055555555555,4.0,3.73
246,165,2025-08-13,3.0,0.0,0.0,0.0,4.0,141.0,141.0,0.24,0.0,5.0,9.601666666666667,4.0,4.25
247,166,2025-08-13,3.0,0.0,0.0,0.0,5.0,103.0,103.0,0.17,0.0,3.333333333333333,9.709166666666667,4.0,3.86
248,167,2025-08-13,2.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.5,
249,168,2025-08-13,6.0,4.0,8.0,8.0,5.0,110.0,55.0,0.18,8.0,3.333333333333333,9.791296296296297,7.5,7.21
250,169,2025-08-13,8.0,6.0,10.0,10.0,7.0,402.0,228.0,1.2,10.0,0.0,9.172222222222222,9.5,7.22
251,170,2025-08-13,3.0,0.0,0.0,0.0,3.0,355.0,177.5,0.59,0.0,6.666666666666666,9.326203703703705,4.0,4.6
252,171,2025-08-13,3.0,1.0,0.0,0.0,4.0,109.0,109.0,0.28,0.0,5.0,9.689444444444446,4.5,4.35
253,172,2025-08-12,4.0,0.0,0.0,0.0,5.0,240.0,120.0,0.4,0.0,3.333333333333333,9.544444444444444,4.5,3.89
254,172,2025-08-13,6.0,4.0,10.0,10.0,6.0,115.0,108.3,1.2,10.0,1.6666666666666665,9.65962962962963,7.5,7.46
255,173,2025-08-13,2.0,0.0,0.0,0.0,1.0,94.0,94.0,0.16,0.0,10.0,9.734444444444444,3.5,5.46
256,174,2025-08-13,1.0,0.0,0.0,0.0,2.0,58.0,29.0,1.25,0.0,8.333333333333334,9.857870370370371,3.0,5.0
257,175,2025-08-13,3.0,0.0,0.0,0.0,3.0,217.0,217.0,0.36,0.0,6.666666666666666,9.387222222222222,4.0,4.61
258,176,2025-08-13,7.0,4.0,10.0,10.0,6.0,120.0,108.0,0.61,10.0,1.6666666666666665,9.671944444444444,8.0,7.53
259,177,2025-08-13,4.0,0.0,0.0,0.0,2.0,407.0,203.5,0.67,0.0,8.333333333333334,9.227685185185186,4.5,5.07
260,178,2025-08-13,2.0,0.0,0.0,0.0,4.0,606.0,217.2,1.05,0.0,5.0,9.0075,3.5,4.03
261,179,2025-08-13,4.0,0.0,10.0,10.0,5.0,1.0,120.0,12.0,10.0,3.333333333333333,9.443518518518518,4.5,7.37
262,180,2025-08-13,2.0,-2.0,0.0,0.0,2.0,2.0,100.0,10.0,0.0,8.333333333333334,9.535185185185185,2.5,4.84
263,181,2025-08-13,2.0,0.0,8.0,8.0,4.0,100.0,,2.0,8.0,5.0,9.777777777777777,3.5,7.02
264,182,2025-08-12,3.0,5.0,10.0,10.0,6.0,100.0,150.0,20.0,10.0,1.6666666666666665,9.074074074074074,6.5,7.16
265,182,2025-08-13,3.0,0.0,0.0,0.0,3.0,1.0,180.0,3.0,0.0,6.666666666666666,9.582407407407407,4.0,4.66
266,183,2025-08-13,2.0,3.0,8.0,8.0,4.0,24.0,150.0,20.0,8.0,5.0,9.144444444444446,5.0,7.09
267,184,2025-08-13,2.0,2.0,0.0,0.0,2.0,100.0,100.0,15.0,0.0,8.333333333333334,9.305555555555555,4.5,5.08
268,185,2025-08-13,2.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.5,
269,186,2025-08-13,2.0,3.0,7.0,7.0,4.0,15.0,,1.0,7.0,5.0,9.9375,5.0,6.93
270,187,2025-08-13,2.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.5,
271,188,2025-08-13,3.0,3.0,7.0,7.0,5.0,100.0,,2.0,7.0,3.333333333333333,9.777777777777777,5.5,6.55
272,189,2025-08-13,2.0,3.0,8.0,8.0,5.0,100.0,,1.0,8.0,3.333333333333333,9.819444444444445,5.0,6.84
273,190,2025-08-11,3.0,3.0,8.0,8.0,5.0,5.0,180.0,15.0,8.0,3.333333333333333,9.24537037037037,5.5,6.77
274,190,2025-08-13,2.0,3.0,7.0,7.0,4.0,120.0,,2.0,7.0,5.0,9.75,5.0,6.89
275,191,2025-08-12,4.0,4.0,8.0,8.0,5.0,100.0,180.0,18.0,8.0,3.333333333333333,9.074074074074074,6.5,6.88
276,191,2025-08-13,2.0,0.0,0.0,0.0,2.0,5.0,180.0,10.0,0.0,8.333333333333334,9.38425925925926,3.5,4.95
277,192,2025-08-13,3.0,5.0,10.0,10.0,6.0,5.0,100.0,25.0,10.0,1.6666666666666665,9.11574074074074,6.5,7.17
278,193,2025-08-13,4.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,4.5,
279,194,2025-08-13,2.0,3.0,7.0,7.0,4.0,80.0,,1.0,7.0,5.0,9.847222222222221,5.0,6.91
280,195,2025-08-13,4.0,0.0,0.0,0.0,2.0,1.0,200.0,3.0,0.0,8.333333333333334,9.545370370370371,4.5,5.14
281,196,2025-08-13,2.0,6.0,0.0,0.0,4.0,10.0,200.0,2.0,0.0,5.0,9.564814814814815,6.5,4.62
282,197,2025-08-12,2.0,4.0,0.0,0.0,3.0,9.0,,1.0,0.0,6.666666666666666,9.945833333333335,5.5,4.98
283,197,2025-08-13,2.0,2.0,0.0,0.0,3.0,4.0,,0.5,0.0,6.666666666666666,9.973611111111111,4.5,4.84
284,198,2025-08-13,4.0,8.0,10.0,10.0,6.0,2.0,70.0,2.0,10.0,1.6666666666666665,9.812962962962962,8.5,7.64
285,199,2025-08-10,2.0,2.0,0.0,0.0,2.0,19.0,240.0,6.0,0.0,8.333333333333334,9.371296296296295,4.5,5.1
286,199,2025-08-13,2.0,0.0,0.0,0.0,1.0,7.0,,0.5,0.0,10.0,9.969444444444445,3.5,5.52
287,200,2025-08-13,2.0,4.0,0.0,0.0,3.0,22.0,251.0,8.0,0.0,6.666666666666666,9.292592592592593,5.5,4.81
288,201,2025-08-13,2.0,2.0,0.0,0.0,2.0,10.0,,2.0,0.0,8.333333333333334,9.902777777777777,4.5,5.23
289,202,2025-08-13,1.0,0.0,0.0,0.0,1.0,12.0,,4.0,0.0,10.0,9.816666666666666,3.0,5.4
290,203,2025-08-13,2.0,4.0,0.0,0.0,4.0,8.0,8.0,1.0,0.0,5.0,9.950000000000001,5.5,4.56
291,204,2025-08-13,3.0,6.0,10.0,10.0,6.0,8.0,275.0,5.0,10.0,1.6666666666666665,9.344444444444443,7.0,7.3
292,205,2025-08-13,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,10.0,9.956944444444446,3.0,5.44
293,206,2025-08-13,1.0,1.0,10.0,10.0,3.0,10.0,149.0,1.0,10.0,6.666666666666666,9.687037037037037,3.5,8.11
294,207,2025-08-12,2.0,7.0,10.0,10.0,5.0,28.0,200.0,6.0,10.0,3.333333333333333,9.437037037037037,7.0,7.74
295,208,2025-08-13,2.0,4.0,0.0,0.0,3.0,10.0,,0.5,0.0,6.666666666666666,9.965277777777779,5.5,4.98
296,209,2025-08-13,1.0,2.0,0.0,0.0,2.0,1.0,,2.0,0.0,8.333333333333334,9.915277777777778,4.0,5.16
297,210,2025-08-13,2.0,2.0,0.0,0.0,2.0,20.0,,1.0,0.0,8.333333333333334,9.930555555555557,4.5,5.24
298,211,2025-08-13,2.0,4.0,0.0,0.0,3.0,10.0,,1.0,0.0,6.666666666666666,9.944444444444445,5.5,4.98
299,212,2025-08-13,2.0,4.0,0.0,0.0,3.0,2.0,,0.5,0.0,6.666666666666666,9.97638888888889,5.5,4.99
300,213,2025-08-13,1.0,6.0,0.0,0.0,4.0,6.0,188.0,3.0,0.0,5.0,9.562962962962963,6.0,4.54
301,214,2025-08-13,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,8.333333333333334,9.983333333333334,3.5,5.1
302,215,2025-08-12,3.0,-1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,8.333333333333334,9.969444444444445,3.5,5.1
303,216,2025-08-13,4.0,2.0,0.0,0.0,4.0,1.0,67.17,67.17,0.0,5.0,8.008851851851853,5.5,4.08
304,217,2025-08-13,4.0,1.0,0.0,0.0,3.0,1.0,35.0,35.0,0.0,6.666666666666666,8.962037037037037,5.0,4.66
305,218,2025-08-13,3.0,-2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,8.333333333333334,9.969444444444445,3.0,5.03
306,219,2025-08-13,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.666666666666666,9.969444444444445,4.0,4.76
307,220,2025-08-13,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,8.333333333333334,9.983333333333334,3.5,5.1
308,221,2025-08-12,3.0,1.0,0.0,0.0,4.0,1.0,10.7,10.7,0.0,5.0,9.682037037037036,4.5,4.35
309,222,2025-08-13,2.0,1.0,10.0,10.0,5.0,1.0,1.0,1.0,10.0,3.333333333333333,9.969444444444445,4.0,7.43
310,223,2025-08-13,3.0,4.0,10.0,10.0,6.0,1.0,20.0,20.0,10.0,1.6666666666666665,9.406481481481483,6.0,7.17
311,224,2025-08-13,3.0,1.0,0.0,0.0,3.0,1.0,18.17,18.17,0.0,6.666666666666666,9.460703703703702,4.5,4.71
312,225,2025-08-13,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.666666666666666,9.969444444444445,4.0,4.76
313,226,2025-08-13,2.0,2.0,0.0,0.0,4.0,1.0,26.75,26.75,0.0,5.0,9.206481481481482,4.5,4.23
314,227,2025-08-13,3.0,3.0,10.0,10.0,5.0,1.0,24.5,24.5,10.0,3.333333333333333,9.273148148148147,5.5,7.48
315,228,2025-08-13,2.0,-2.0,0.0,0.0,3.0,1.0,1.0,1.5,0.0,6.666666666666666,9.955555555555556,2.5,4.53
316,229,2025-08-13,3.0,1.0,0.0,0.0,4.0,1.0,25.0,25.0,0.0,5.0,9.258333333333333,4.5,4.24
317,230,2025-08-13,4.0,2.0,0.0,0.0,5.0,1.0,15.0,15.0,0.0,3.333333333333333,9.55462962962963,5.5,4.05
318,231,2025-08-13,2.0,1.0,10.0,10.0,6.0,1.0,1.0,1.0,10.0,1.6666666666666665,9.969444444444445,4.0,7.01
319,232,2025-08-13,3.0,2.0,10.0,10.0,5.0,1.0,13.17,13.17,10.0,3.333333333333333,9.60885185185185,5.0,7.49
320,233,2025-08-13,4.0,3.0,10.0,10.0,6.0,1.0,1.0,1.0,10.0,1.6666666666666665,9.969444444444445,6.0,7.31
321,234,2025-08-12,3.0,-1.0,0.0,0.0,3.0,2.0,104.0,16.0,0.0,6.666666666666666,9.361111111111112,3.5,4.53
322,234,2025-08-13,3.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,4.0,
323,235,2025-08-12,3.0,-1.0,1.0,1.0,5.0,33.0,33.0,0.55,1.0,3.333333333333333,9.893055555555556,3.5,4.18
324,235,2025-08-13,3.0,-1.0,0.0,0.0,4.0,17.0,17.0,0.28,0.0,5.0,9.945,3.5,4.26
325,236,2025-08-13,3.0,-1.0,0.0,0.0,4.0,10.0,111.17,2.0,0.0,5.0,9.729314814814815,3.5,4.21
326,237,2025-08-13,3.0,-1.0,0.0,0.0,3.0,8.0,26.8,0.45,0.0,6.666666666666666,9.930462962962963,3.5,4.67
327,238,2025-08-13,2.0,-2.0,1.0,0.0,3.0,1.0,123.62,3.0,0.5,6.666666666666666,9.686814814814815,2.5,4.64
328,239,2025-08-13,3.0,-1.0,0.0,0.0,5.0,20.0,20.0,0.33,0.0,3.333333333333333,9.93527777777778,3.5,3.84
329,240,2025-08-13,3.0,-1.0,1.0,1.0,5.0,117.0,117.0,2.0,1.0,3.333333333333333,9.619444444444445,3.5,4.11
330,241,2025-08-11,3.0,-2.0,1.0,0.0,3.0,33.0,158.1,8.0,0.5,6.666666666666666,9.454444444444446,3.0,4.66
331,241,2025-08-12,4.0,-1.0,0.0,0.0,3.0,36.0,82.67,1.0,0.0,6.666666666666666,9.785796296296295,4.0,4.71
332,241,2025-08-13,2.0,-1.0,1.0,1.0,4.0,18.0,77.7,1.0,1.0,5.0,9.811666666666666,3.0,4.5
333,242,2025-08-13,4.0,-1.0,1.0,1.0,6.0,2.0,75.83,1.25,1.0,1.6666666666666665,9.823,4.0,3.82
334,243,2025-08-13,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.17,1.0,5.0,9.995277777777778,3.5,4.62
335,244,2025-08-13,3.0,-1.0,0.0,0.0,3.0,15.0,15.0,0.25,0.0,6.666666666666666,9.951388888888888,3.5,4.68
336,245,2025-08-13,3.0,0.0,0.0,0.0,5.0,,,,0.0,3.333333333333333,,4.0,
337,246,2025-08-11,2.0,-2.0,0.0,0.0,2.0,112.0,160.46,7.0,0.0,8.333333333333334,9.404703703703703,2.5,4.81
338,246,2025-08-12,2.0,-1.0,1.0,0.0,3.0,154.0,128.05,10.0,0.5,6.666666666666666,9.3425,3.0,4.63
339,246,2025-08-13,3.0,0.0,0.0,0.0,5.0,,,,0.0,3.333333333333333,,4.0,
340,247,2025-08-11,2.0,-1.0,1.0,1.0,4.0,34.0,105.25,1.0,1.0,5.0,9.745833333333334,3.0,4.49
341,247,2025-08-12,2.0,1.0,4.0,4.0,2.0,1482.0,320.8,11.6,4.0,8.333333333333334,7.7114814814814805,4.0,6.01
342,247,2025-08-13,3.0,2.0,7.0,7.0,4.0,411.0,205.7,6.37,7.0,5.0,9.061574074074073,5.0,6.72
343,248,2025-08-13,4.0,0.0,5.0,5.0,3.0,507.0,507.0,1.69,5.0,6.666666666666666,8.544722222222221,4.5,6.23
344,249,2025-08-11,3.0,0.0,8.0,8.0,6.0,785.0,785.0,2.62,8.0,1.6666666666666665,7.746666666666667,4.0,5.75
345,249,2025-08-13,3.0,0.0,7.0,7.0,5.0,591.0,591.0,1.97,7.0,3.333333333333333,8.303611111111111,4.0,5.96
346,250,2025-08-13,5.0,4.0,9.0,9.0,6.0,178.0,178.0,0.59,9.0,1.6666666666666665,9.489166666666668,7.0,6.99
347,251,2025-08-13,3.0,7.0,9.0,9.0,6.0,414.0,270.33,4.97,9.0,1.6666666666666665,8.978,7.5,6.94
348,252,2025-08-13,4.0,0.0,5.0,5.0,4.0,47.0,47.0,0.08,5.0,5.0,9.867222222222223,4.5,6.14
349,253,2025-08-13,5.0,0.0,6.0,6.0,3.0,4.0,247.25,4.12,6.0,6.666666666666666,9.423981481481482,5.0,6.87
350,254,2025-08-13,5.0,0.0,5.0,5.0,5.0,1.0,1.0,0.02,5.0,3.333333333333333,9.996666666666668,5.0,5.83
351,255,2025-08-13,3.0,2.0,7.0,7.0,5.0,828.0,414.0,2.73,7.0,3.333333333333333,8.390833333333333,5.0,6.13
352,256,2025-08-13,3.0,2.0,7.0,7.0,5.0,902.0,451.0,3.01,7.0,3.333333333333333,8.246018518518518,5.0,6.09
353,257,2025-08-12,2.0,1.0,6.0,6.0,3.0,2833.0,740.5,12.34,6.0,6.666666666666666,5.6627777777777775,4.0,5.78
354,257,2025-08-13,2.0,0.0,8.0,8.0,4.0,495.0,495.0,1.67,8.0,5.0,8.57861111111111,3.5,6.72
355,258,2025-08-13,1.0,-2.0,6.0,6.0,3.0,1547.0,406.33,11.7,6.0,6.666666666666666,7.490129629629631,2.0,5.94
356,259,2025-08-13,7.0,6.0,10.0,10.0,7.0,138.0,138.0,0.23,10.0,0.0,9.610277777777778,9.0,7.25
357,260,2025-08-13,9.0,8.0,10.0,10.0,7.0,410.0,205.0,0.68,10.0,0.0,9.221851851851852,11.0,7.46
358,261,2025-08-13,8.0,7.0,10.0,10.0,6.0,1107.0,368.67,3.07,10.0,1.6666666666666665,8.207,10.0,7.47
359,262,2025-08-13,3.0,0.0,7.0,7.0,5.0,4.0,298.0,1.36,7.0,3.333333333333333,9.406666666666668,4.0,6.24
360,263,2025-08-13,3.0,0.0,6.0,6.0,5.0,4.0,4.0,0.08,6.0,3.333333333333333,9.986666666666666,4.0,6.03
361,264,2025-08-13,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.25,0.0,8.333333333333334,9.990277777777777,3.0,5.03
362,265,2025-08-13,4.0,4.0,1.0,1.0,5.0,12.0,26.0,1.0,1.0,3.333333333333333,9.912962962962963,6.5,4.64
363,266,2025-08-13,3.0,2.0,1.0,1.0,3.0,18.0,36.0,1.5,1.0,6.666666666666666,9.875,5.0,5.24
364,267,2025-08-12,3.0,1.0,0.0,0.0,4.0,24.0,24.0,0.5,0.0,5.0,9.919444444444444,4.5,4.4
365,268,2025-08-13,2.0,0.0,0.0,0.0,3.0,21.0,21.0,0.25,0.0,6.666666666666666,9.934722222222222,3.5,4.68
366,269,2025-08-13,3.0,3.0,1.0,1.0,4.0,36.0,52.0,1.0,1.0,5.0,9.842592592592593,5.5,4.89
367,270,2025-08-13,2.0,2.0,1.0,1.0,5.0,18.0,18.0,0.5,1.0,3.333333333333333,9.936111111111112,4.5,4.34
368,271,2025-08-10,2.0,0.0,0.0,0.0,4.0,31.0,31.0,0.5,0.0,5.0,9.9,3.5,4.25
369,271,2025-08-11,2.0,1.0,1.0,0.0,2.0,7.0,205.0,3.0,0.5,8.333333333333334,9.530555555555557,4.0,5.24
370,271,2025-08-13,2.0,0.0,0.0,0.0,4.0,13.0,13.0,0.25,0.0,5.0,9.956944444444444,3.5,4.26
371,272,2025-08-12,2.0,2.0,1.0,1.0,3.0,9.0,31.0,1.5,1.0,6.666666666666666,9.892592592592592,4.5,5.16
372,272,2025-08-13,3.0,1.0,0.0,0.0,4.0,1.0,21.75,0.5,0.0,5.0,9.944907407407408,4.5,4.41
373,273,2025-08-13,4.0,4.0,1.0,1.0,5.0,1.0,27.0,0.75,1.0,3.333333333333333,9.92824074074074,6.5,4.64
374,274,2025-08-13,2.0,0.0,0.0,0.0,3.0,9.0,20.0,1.0,0.0,6.666666666666666,9.926851851851852,3.5,4.67
375,275,2025-08-13,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.5,0.0,5.0,9.983333333333334,3.5,4.27
376,276,2025-08-13,5.0,-1.0,0.0,1.0,6.0,11.0,11.0,0.25,0.5,1.6666666666666665,9.9625,4.5,3.76
377,277,2025-08-11,2.0,0.0,1.0,1.0,5.0,20.0,20.0,0.25,1.0,3.333333333333333,9.9375,3.5,4.19
378,277,2025-08-13,2.0,0.0,1.0,1.0,5.0,19.0,19.0,0.25,1.0,3.333333333333333,9.940277777777778,3.5,4.19
379,278,2025-08-13,3.0,2.0,0.0,0.0,3.0,4.0,4.0,0.5,0.0,6.666666666666666,9.975000000000001,5.0,4.91
380,279,2025-08-13,2.0,0.0,0.0,0.0,4.0,6.0,6.0,0.25,0.0,5.0,9.97638888888889,3.5,4.27
381,280,2025-08-13,3.0,2.0,10.0,10.0,4.0,58.0,87.8,15.0,10.0,5.0,9.367037037037036,5.0,7.84
382,281,2025-08-13,4.0,1.0,5.0,5.0,4.0,132.0,100.0,20.0,5.0,5.0,9.137037037037038,5.0,6.03
383,282,2025-08-13,1.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,3.0,
384,283,2025-08-12,4.0,0.0,10.0,10.0,6.0,57.0,57.0,9.0,10.0,1.6666666666666665,9.591666666666667,4.5,6.99
385,283,2025-08-13,3.0,-2.0,0.0,0.0,2.0,23.0,23.0,7.0,0.0,8.333333333333334,9.741666666666667,3.0,4.97
386,284,2025-08-12,4.0,-1.0,5.0,5.0,5.0,36.0,64.0,16.0,5.0,3.333333333333333,9.403703703703703,4.0,5.53
387,284,2025-08-13,2.0,-3.0,0.0,0.0,3.0,12.0,38.0,20.0,0.0,6.666666666666666,9.362962962962962,2.0,4.31
388,285,2025-08-13,2.0,0.0,10.0,10.0,3.0,8.0,8.0,7.0,10.0,6.666666666666666,9.783333333333333,3.5,8.14
389,286,2025-08-13,4.0,0.0,10.0,10.0,6.0,,,2.0,10.0,1.6666666666666665,9.833333333333332,4.5,7.05
390,287,2025-08-13,4.0,0.0,5.0,5.0,5.0,16.0,16.0,5.0,5.0,3.333333333333333,9.816666666666668,4.5,5.71
391,288,2025-08-13,5.0,0.0,10.0,10.0,7.0,27.0,27.0,6.0,10.0,0.0,9.758333333333333,5.0,6.69
392,289,2025-08-13,3.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,4.0,
393,290,2025-08-12,2.0,0.0,0.0,0.0,3.0,12.0,12.0,12.0,0.0,6.666666666666666,9.633333333333333,3.5,4.6
394,291,2025-08-13,3.0,2.0,5.0,5.0,4.0,25.0,41.0,15.0,5.0,5.0,9.48425925925926,5.0,6.12
395,292,2025-08-13,5.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,9.969444444444445,5.0,3.24
396,293,2025-08-13,4.0,1.0,10.0,10.0,6.0,361.0,206.0,25.0,10.0,1.6666666666666665,8.589814814814815,5.0,6.81
397,294,2025-08-12,2.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,6.666666666666666,9.847222222222221,3.5,4.65
398,294,2025-08-13,2.0,3.0,10.0,10.0,5.0,31.0,75.0,30.0,10.0,3.333333333333333,8.999074074074073,5.0,7.33
399,295,2025-08-13,5.0,0.0,10.0,10.0,7.0,18.0,18.0,9.0,10.0,0.0,9.700000000000001,5.0,6.68
400,296,2025-08-13,4.0,0.0,5.0,5.0,5.0,44.0,57.0,17.0,5.0,3.333333333333333,9.381481481481481,4.5,5.6
401,297,2025-08-09,4.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,4.5,
402,297,2025-08-13,2.0,4.0,7.0,7.0,5.0,591.0,200.0,25.0,7.0,3.333333333333333,8.38796296296296,5.5,6.21
403,298,2025-08-13,1.0,4.0,6.0,6.0,5.0,12.0,6.0,2.0,6.0,3.333333333333333,9.922222222222222,5.0,6.16
404,299,2025-08-13,2.0,4.0,7.0,7.0,4.0,966.0,360.0,80.0,7.0,5.0,6.216666666666666,5.5,6.08
405,300,2025-08-13,2.0,2.0,5.0,5.0,3.0,133.0,200.0,100.0,5.0,6.666666666666666,6.7287037037037045,4.5,5.77
406,301,2025-08-13,2.0,3.0,7.0,7.0,4.0,336.0,280.0,42.0,7.0,5.0,8.003703703703705,5.0,6.45
407,302,2025-08-13,2.0,4.0,6.0,6.0,4.0,136.0,210.0,66.0,6.0,5.0,7.651851851851852,5.5,6.09
408,303,2025-08-12,1.0,2.0,8.0,8.0,3.0,133.0,190.0,65.0,8.0,6.666666666666666,7.719444444444446,4.0,7.0
409,303,2025-08-13,1.0,0.0,0.0,0.0,1.0,1052.0,526.0,14.0,0.0,10.0,7.662962962962962,3.0,4.87
410,304,2025-08-13,2.0,5.0,10.0,10.0,7.0,10.0,20.0,2.0,10.0,0.0,9.898148148148147,6.0,6.87
411,305,2025-08-10,2.0,4.0,7.0,7.0,3.0,10.0,150.0,230.0,7.0,6.666666666666666,6.379629629629629,5.5,6.54
412,305,2025-08-13,2.0,4.0,6.0,6.0,4.0,1560.0,120.0,21.0,6.0,5.0,7.75,5.5,6.11
413,306,2025-08-13,3.0,0.0,4.0,4.0,3.0,21.0,35.0,6.0,4.0,6.666666666666666,9.749074074074073,4.0,6.1
414,307,2025-08-13,2.0,0.0,0.0,0.0,1.0,69.0,34.0,1.0,0.0,10.0,9.845370370370372,3.5,5.49
415,308,2025-08-13,2.0,3.0,8.0,8.0,3.0,626.0,186.0,170.0,8.0,6.666666666666666,5.742592592592593,5.0,6.65
416,309,2025-08-12,3.0,5.0,10.0,10.0,6.0,27.0,40.0,15.0,10.0,1.6666666666666665,9.48425925925926,6.5,7.26
417,309,2025-08-13,3.0,5.0,10.0,10.0,6.0,27.0,45.0,10.0,10.0,1.6666666666666665,9.613888888888889,6.5,7.3
418,310,2025-08-13,2.0,3.0,6.0,6.0,5.0,157.0,78.0,17.0,6.0,3.333333333333333,9.237962962962962,5.0,5.99
