id,conversation_id,analysis_date,sentiment_score,sentiment_shift,resolution_achieved,fcr_score,ces,first_response_time,avg_response_time,total_handling_time,effectiveness_score,effort_score,efficiency_score,empathy_score,csi_score
1295,843,2025-08-22,2.0,1.0,0.0,0.0,5.0,8.0,8.0,0.13,0.0,3.333333333333333,9.974166666666667,4.0,3.93
1296,844,2025-08-17,2.0,2.0,1.0,8.0,3.0,10.0,38.0,3.98,4.5,6.666666666666666,9.809814814814816,4.5,6.37
1297,844,2025-08-19,2.0,1.0,1.0,10.0,4.0,368.0,184.0,6.13,5.5,5.0,9.148240740740741,4.0,6.06
1298,845,2025-08-17,4.0,3.0,1.0,10.0,6.0,10.0,10.0,0.17,5.5,1.6666666666666665,9.9675,6.0,5.73
1299,846,2025-08-20,2.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,3.5,
1300,846,2025-08-21,3.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,4.0,
1301,847,2025-08-19,2.0,0.0,0.0,0.0,5.0,2676.0,,,0.0,3.333333333333333,2.5666666666666673,3.5,2.0
1302,848,2025-08-17,3.0,-1.0,0.0,0.0,4.0,3719.0,1863.0,24.0,0.0,5.0,2.6666666666666665,3.5,2.44
1303,848,2025-08-18,,,0.0,0.0,7.0,,,,0.0,0.0,,,
1304,849,2025-08-18,2.0,0.0,0.0,0.0,3.0,3092.0,,,0.0,6.666666666666666,1.4111111111111108,3.5,2.54
1305,849,2025-08-19,,,,,,,,,,,,,
1306,850,2025-08-19,3.0,2.0,1.0,1.0,6.0,536.0,,,1.0,1.6666666666666665,8.511111111111111,5.0,3.64
1307,851,2025-08-20,7.0,0.0,1.0,1.0,7.0,539.0,,,1.0,0.0,8.502777777777778,6.0,3.38
1308,852,2025-08-19,2.0,0.0,0.0,0.0,3.0,13120.0,,,0.0,6.666666666666666,0.0,3.5,2.19
1309,853,2025-08-21,1.0,6.0,1.0,1.0,6.0,226.0,115.0,2.0,1.0,1.6666666666666665,9.522222222222222,6.0,4.05
1310,854,2025-08-21,2.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,3.5,
1311,855,2025-08-17,2.0,0.0,0.0,0.0,3.0,170.0,581.0,10.0,0.0,6.666666666666666,8.488888888888887,3.5,4.31
1312,855,2025-08-19,2.0,0.0,0.0,0.0,4.0,20310.0,,,0.0,5.0,0.0,3.5,1.78
1313,856,2025-08-17,1.0,0.0,0.0,0.0,3.0,731.0,404.0,7.0,0.0,6.666666666666666,8.380555555555555,3.0,4.21
1314,856,2025-08-18,1.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.0,
1315,857,2025-08-17,3.0,2.0,1.0,1.0,6.0,1068.0,,,1.0,1.6666666666666665,7.033333333333333,5.0,3.28
1316,858,2025-08-22,2.0,1.0,0.0,0.0,5.0,1476.0,,,0.0,3.333333333333333,5.9,4.0,2.91
1317,859,2025-08-17,2.0,0.0,0.0,0.0,3.0,7866.0,,,0.0,6.666666666666666,0.0,3.5,2.19
1318,860,2025-08-20,3.0,0.0,0.0,0.0,5.0,2060.0,,,0.0,3.333333333333333,4.277777777777779,4.0,2.5
1319,860,2025-08-21,3.0,2.0,0.0,0.0,6.0,1156.0,,,0.0,1.6666666666666665,6.788888888888889,5.0,2.86
1320,861,2025-08-17,3.0,0.0,0.0,0.0,4.0,17068.0,,,0.0,5.0,0.0,4.0,1.85
1321,861,2025-08-18,3.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,4.0,
1322,861,2025-08-19,4.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,4.5,
1323,862,2025-08-21,4.0,3.0,1.0,10.0,5.0,746.0,278.0,4.63,5.5,3.333333333333333,8.665833333333333,6.0,5.82
1324,863,2025-08-17,1.0,-1.0,1.0,10.0,6.0,591.0,295.5,9.86,5.5,1.6666666666666665,8.631666666666666,2.5,4.87
1325,863,2025-08-18,1.0,0.0,0.0,0.0,3.0,307.0,307.0,5.12,0.0,6.666666666666666,9.005,3.0,4.37
1326,864,2025-08-19,8.0,0.0,10.0,10.0,7.0,130.0,130.0,2.17,10.0,0.0,9.57861111111111,6.5,6.87
1327,865,2025-08-21,1.0,0.0,0.0,0.0,2.0,24.0,12.0,0.4,0.0,8.333333333333334,9.944444444444445,3.0,5.02
1328,866,2025-08-21,2.0,1.0,1.0,10.0,5.0,40.0,107.0,1.78,5.5,3.333333333333333,9.71537037037037,4.0,5.79
1329,867,2025-08-22,1.0,0.0,0.0,0.0,2.0,112.0,112.0,1.87,0.0,8.333333333333334,9.636944444444445,3.0,4.94
1330,868,2025-08-17,2.0,1.0,1.0,10.0,6.0,17.0,33.0,0.55,5.5,1.6666666666666665,9.90787037037037,4.0,5.42
1331,869,2025-08-20,2.0,0.0,0.0,0.0,4.0,28.0,28.0,0.47,0.0,5.0,9.909166666666666,3.5,4.25
1332,869,2025-08-22,1.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.0,
1333,870,2025-08-19,2.0,0.0,0.0,0.0,4.0,157.0,157.0,2.62,0.0,5.0,9.491111111111111,3.5,4.15
1334,870,2025-08-20,2.0,-2.0,1.0,10.0,6.0,116.0,116.0,1.93,5.5,1.6666666666666665,9.624166666666666,2.5,5.12
1335,871,2025-08-19,7.0,5.0,10.0,10.0,7.0,313.0,156.5,5.22,10.0,0.0,9.27537037037037,8.5,7.09
1336,872,2025-08-17,2.0,0.0,0.0,0.0,3.0,257.0,257.0,4.28,0.0,6.666666666666666,9.167222222222223,3.5,4.48
1337,872,2025-08-21,1.0,0.0,0.0,0.0,2.0,210.0,105.0,3.5,0.0,8.333333333333334,9.513888888888888,3.0,4.91
1338,873,2025-08-17,1.0,0.0,0.0,0.0,3.0,310.0,155.0,5.17,0.0,6.666666666666666,9.282314814814816,3.0,4.44
1339,873,2025-08-18,4.0,0.0,0.0,0.0,5.0,,,,0.0,3.333333333333333,,4.5,
1340,873,2025-08-22,1.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.0,
1341,874,2025-08-18,1.0,0.0,0.0,0.0,2.0,22.0,22.0,12.0,0.0,8.333333333333334,9.605555555555556,3.0,4.93
1342,875,2025-08-19,3.0,5.0,10.0,10.0,6.0,1146.0,363.0,81.0,10.0,1.6666666666666665,6.016666666666667,6.5,6.4
1343,876,2025-08-17,1.0,0.0,0.0,0.0,1.0,51.0,51.0,0.5,0.0,10.0,9.844444444444447,3.0,5.41
1344,877,2025-08-22,2.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.5,
1345,878,2025-08-17,3.0,0.0,0.0,0.0,3.0,17.0,17.0,0.5,0.0,6.666666666666666,9.93888888888889,4.0,4.75
1346,879,2025-08-20,2.0,2.0,0.0,0.0,3.0,37.0,128.0,60.0,0.0,6.666666666666666,8.062037037037037,4.5,4.36
1347,879,2025-08-21,2.0,0.0,0.0,0.0,4.0,6.0,6.0,0.5,0.0,5.0,9.969444444444443,3.5,4.27
1348,880,2025-08-17,1.0,2.0,0.0,0.0,3.0,46.0,103.0,60.0,0.0,6.666666666666666,8.1,4.0,4.29
1349,880,2025-08-20,1.0,0.0,0.0,0.0,2.0,247.0,247.0,20.0,0.0,8.333333333333334,8.758333333333335,3.0,4.72
1350,881,2025-08-22,2.0,0.0,0.0,0.0,3.0,75.0,36.0,20.0,0.0,6.666666666666666,9.308333333333335,3.5,4.52
1351,882,2025-08-18,5.0,0.0,0.0,0.0,,,,,0.0,,,5.0,
1352,883,2025-08-20,2.0,1.0,0.0,0.0,4.0,387.0,229.0,60.0,0.0,5.0,7.5509259259259265,4.0,3.74
1353,883,2025-08-22,1.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.0,
1354,884,2025-08-17,1.0,4.0,10.0,10.0,5.0,21.0,21.0,20.0,10.0,3.333333333333333,9.386111111111111,5.0,7.43
1355,884,2025-08-22,1.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.0,
1356,885,2025-08-22,2.0,3.0,10.0,10.0,6.0,1.0,1.0,10.0,10.0,1.6666666666666665,9.719444444444443,5.0,7.1
1357,886,2025-08-21,2.0,0.0,0.0,0.0,5.0,8.0,8.0,0.5,0.0,3.333333333333333,9.963888888888889,3.5,3.85
1358,887,2025-08-19,2.0,0.0,0.0,0.0,4.0,261.0,261.0,10.0,0.0,5.0,8.997222222222222,3.5,4.02
1359,887,2025-08-20,3.0,2.0,0.0,0.0,4.0,269.0,269.0,2.0,0.0,5.0,9.197222222222221,5.0,4.3
1360,888,2025-08-22,5.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,5.0,
1361,889,2025-08-17,2.0,,0.0,0.0,,,,,0.0,,,2.0,
1362,889,2025-08-18,7.0,,0.0,0.0,6.0,34980.0,34980.0,0.6,0.0,1.6666666666666665,3.3166666666666664,7.0,2.3
1363,890,2025-08-18,1.0,,0.0,0.0,,,,,0.0,,,1.0,
1364,890,2025-08-19,4.0,-2.0,0.0,0.0,5.0,25770.0,16480.0,2.0,0.0,3.333333333333333,3.2777777777777772,3.5,2.18
1365,891,2025-08-21,1.0,7.0,10.0,10.0,7.0,628.0,628.0,0.1,10.0,0.0,8.252777777777778,6.5,6.54
1366,892,2025-08-19,5.0,,0.0,0.0,,,,,0.0,,,5.0,
1367,892,2025-08-20,7.0,0.0,10.0,10.0,4.0,16018.0,4697.0,1.0,10.0,5.0,3.305555555555556,6.0,6.48
1368,892,2025-08-21,3.0,1.0,0.0,0.0,3.0,2285.0,2590.0,3.0,0.0,6.666666666666666,4.467592592592593,4.5,3.46
1369,892,2025-08-22,4.0,0.0,0.0,0.0,4.0,27157.0,10576.0,1.5,0.0,5.0,3.2916666666666665,4.5,2.75
1370,893,2025-08-21,2.0,-3.0,0.0,0.0,4.0,604.0,604.0,0.2,0.0,5.0,8.316666666666666,2.0,3.63
1371,894,2025-08-17,2.0,4.0,0.0,0.0,5.0,7710.0,7710.0,0.6,0.0,3.333333333333333,3.3166666666666664,5.5,2.49
1372,895,2025-08-17,5.0,,10.0,10.0,7.0,822.0,822.0,0.1,10.0,0.0,7.713888888888889,5.0,6.18
1373,896,2025-08-19,1.0,8.0,10.0,10.0,6.0,16507.0,16507.0,0.5,10.0,1.6666666666666665,3.3194444444444446,7.0,5.8
1374,897,2025-08-17,3.0,7.0,10.0,10.0,5.0,2372.0,2640.0,4.0,10.0,3.333333333333333,4.359259259259259,7.5,6.55
1375,898,2025-08-22,3.0,,0.0,0.0,6.0,4745.0,4745.0,0.8,0.0,1.6666666666666665,3.3111111111111113,3.0,1.69
1376,899,2025-08-17,2.0,,0.0,0.0,,,,,0.0,,,2.0,
1377,899,2025-08-18,7.0,,0.0,0.0,6.0,3621.0,3621.0,0.6,0.0,1.6666666666666665,3.3166666666666664,7.0,2.3
1378,900,2025-08-17,3.0,2.0,0.0,0.0,5.0,44378.0,29639.0,1.5,0.0,3.333333333333333,3.2916666666666665,5.0,2.41
1379,901,2025-08-17,2.0,6.0,10.0,10.0,6.0,1747.0,4150.0,3.0,10.0,1.6666666666666665,4.965740740740741,6.5,6.13
1380,902,2025-08-19,1.0,,0.0,0.0,6.0,1536.0,1536.0,0.3,0.0,1.6666666666666665,5.7250000000000005,1.0,2.0
1381,903,2025-08-19,1.0,2.0,0.0,0.0,3.0,243.0,243.0,4.0,0.0,6.666666666666666,9.213888888888889,4.0,4.57
1382,904,2025-08-17,1.0,,0.0,0.0,2.0,,,,0.0,8.333333333333334,,1.0,
1383,904,2025-08-18,1.0,1.0,0.0,0.0,4.0,13.0,13.0,0.2,0.0,5.0,9.958333333333334,3.5,4.26
1384,904,2025-08-19,1.0,2.0,0.0,0.0,3.0,242.0,242.0,4.0,0.0,6.666666666666666,9.216666666666667,4.0,4.57
1385,904,2025-08-22,1.0,2.0,0.0,0.0,4.0,238.0,238.0,4.0,0.0,5.0,9.227777777777776,4.0,4.16
1386,905,2025-08-19,1.0,2.0,0.0,0.0,3.0,198.0,198.0,3.3,0.0,6.666666666666666,9.358333333333334,4.0,4.61
1387,906,2025-08-21,1.0,2.0,0.0,0.0,2.0,87.0,43.5,1.5,0.0,8.333333333333334,9.797222222222222,4.0,5.13
1388,907,2025-08-18,1.0,0.0,0.0,0.0,2.0,3.0,104.0,17.3,0.0,8.333333333333334,9.324074074074074,3.0,4.86
1389,907,2025-08-20,5.0,,1.0,1.0,7.0,22.0,22.0,0.4,1.0,0.0,9.927777777777779,5.0,3.58
1390,908,2025-08-20,1.0,2.0,0.0,0.0,4.0,127.0,127.0,2.1,0.0,5.0,9.588888888888889,4.0,4.25
1391,909,2025-08-18,1.0,4.0,1.0,1.0,3.0,11.0,70.0,11.7,1.0,6.666666666666666,9.535185185185185,5.0,5.15
1392,910,2025-08-21,1.0,4.0,1.0,1.0,5.0,26.0,26.0,0.4,1.0,3.333333333333333,9.916666666666666,5.0,4.41
1393,911,2025-08-20,1.0,1.0,0.0,0.0,2.0,248.0,124.0,4.1,0.0,8.333333333333334,9.426851851851852,3.5,4.97
1394,912,2025-08-19,1.0,3.0,0.0,0.0,4.0,298.0,298.0,5.0,0.0,5.0,9.033333333333333,4.5,4.18
1395,913,2025-08-18,1.0,2.0,0.0,0.0,3.0,7.0,7.0,0.1,0.0,6.666666666666666,9.977777777777778,4.0,4.76
1396,913,2025-08-19,1.0,3.0,0.0,0.0,3.0,202.0,202.0,3.4,0.0,6.666666666666666,9.344444444444443,4.5,4.68
1397,913,2025-08-22,1.0,2.0,0.0,0.0,3.0,251.0,125.5,4.2,0.0,6.666666666666666,9.418518518518518,4.0,4.62
1398,914,2025-08-17,1.0,4.0,1.0,1.0,4.0,104.0,104.0,17.3,1.0,5.0,9.230555555555556,5.0,4.66
1399,915,2025-08-18,1.0,,0.0,0.0,2.0,,,,0.0,8.333333333333334,,1.0,
1400,915,2025-08-19,1.0,4.0,1.0,1.0,5.0,562.0,562.0,9.4,1.0,3.333333333333333,8.177777777777779,5.0,3.98
1401,916,2025-08-18,2.0,-1.0,10.0,10.0,6.0,13.0,13.0,0.25,10.0,1.6666666666666665,9.956944444444444,3.0,6.86
1402,917,2025-08-17,1.0,-2.0,8.0,8.0,5.0,123.0,41.0,6.5,8.0,3.333333333333333,9.62962962962963,2.0,6.34
1403,917,2025-08-18,1.0,,0.0,0.0,1.0,,,,0.0,10.0,,1.0,
1404,917,2025-08-19,2.0,1.0,7.0,7.0,4.0,61.0,27.0,9.75,7.0,5.0,9.622685185185185,4.0,6.71
1405,917,2025-08-21,1.0,4.0,10.0,10.0,7.0,63.0,31.0,2.5,10.0,0.0,9.814814814814815,5.0,6.7
1406,917,2025-08-22,1.0,,0.0,0.0,1.0,,,,0.0,10.0,,1.0,
1407,918,2025-08-17,2.0,-1.0,3.0,3.0,3.0,1285.0,428.33,25.7,3.0,6.666666666666666,7.303092592592594,3.0,4.99
1408,918,2025-08-19,2.0,0.0,5.0,5.0,3.0,447.0,149.0,12.4,5.0,6.666666666666666,8.96574074074074,3.5,6.18
1409,918,2025-08-20,3.0,,0.0,0.0,4.0,,,,0.0,5.0,,3.0,
1410,918,2025-08-21,1.0,,0.0,0.0,1.0,,,,0.0,10.0,,1.0,
1411,918,2025-08-22,5.0,,0.0,0.0,5.0,,,,0.0,3.333333333333333,,5.0,
1412,919,2025-08-20,1.0,4.0,10.0,10.0,7.0,64.0,21.33,1.83,10.0,0.0,9.850407407407408,5.0,6.71
1413,920,2025-08-17,2.0,1.0,6.0,6.0,3.0,2.0,17.33,4.67,6.0,6.666666666666666,9.836333333333334,4.0,6.83
1414,921,2025-08-17,1.0,2.0,10.0,10.0,6.0,98.0,30.0,5.0,10.0,1.6666666666666665,9.714814814814815,4.0,6.95
1415,922,2025-08-18,2.0,1.0,8.0,8.0,6.0,182.0,182.0,3.0,8.0,1.6666666666666665,9.411111111111111,4.0,6.17
1416,923,2025-08-18,1.0,2.0,8.0,8.0,6.0,11.0,11.0,0.18,8.0,1.6666666666666665,9.964444444444446,4.0,6.31
1417,924,2025-08-20,1.0,2.0,6.0,6.0,5.0,32.0,32.0,5.5,6.0,3.333333333333333,9.758333333333335,4.0,5.97
1418,924,2025-08-21,2.0,1.0,7.0,7.0,4.0,9.0,71.0,11.8,7.0,5.0,9.532407407407407,4.0,6.68
1419,925,2025-08-19,3.0,2.0,4.0,4.0,2.0,237.0,237.0,3.95,4.0,8.333333333333334,9.231944444444444,5.0,6.54
1420,926,2025-08-22,1.0,,0.0,0.0,2.0,292.0,292.0,4.8,0.0,8.333333333333334,9.055555555555555,1.0,4.5
1421,927,2025-08-19,2.0,8.0,10.0,10.0,6.0,121.0,121.0,2.0,10.0,1.6666666666666665,9.608333333333333,7.5,7.44
1422,928,2025-08-21,2.0,0.0,0.0,0.0,4.0,111.0,111.0,2.0,0.0,5.0,9.636111111111111,3.5,4.18
1423,929,2025-08-17,4.0,0.0,0.0,0.0,3.0,27608.0,27608.0,7.0,0.0,6.666666666666666,3.138888888888889,4.5,3.13
1424,930,2025-08-21,3.0,6.0,0.0,0.0,5.0,31.0,31.0,1.0,0.0,3.333333333333333,9.886111111111111,7.0,4.35
1425,931,2025-08-20,1.0,0.0,0.0,0.0,2.0,54.0,54.0,1.0,0.0,8.333333333333334,9.822222222222221,3.0,4.99
1426,931,2025-08-21,3.0,0.0,0.0,0.0,2.0,351.0,351.0,2.0,0.0,8.333333333333334,8.969444444444443,4.0,4.93
1427,932,2025-08-18,3.0,0.0,0.0,0.0,2.0,29733.0,29733.0,8.0,0.0,8.333333333333334,3.111111111111111,4.0,3.46
1428,932,2025-08-19,3.0,7.0,10.0,10.0,6.0,310.0,216.0,4.0,10.0,1.6666666666666665,9.20185185185185,7.5,7.34
1429,933,2025-08-19,4.0,0.0,0.0,0.0,3.0,277.0,138.5,4.0,0.0,6.666666666666666,9.375925925925925,4.5,4.69
1430,933,2025-08-20,4.0,8.0,10.0,10.0,6.0,9.0,9.0,1.0,10.0,1.6666666666666665,9.947222222222223,8.5,7.68
1431,934,2025-08-18,2.0,8.0,10.0,10.0,5.0,1277.0,638.5,3.0,10.0,3.333333333333333,7.551851851851853,7.5,7.35
1432,935,2025-08-17,3.0,0.0,0.0,0.0,3.0,1007.0,503.5,4.0,0.0,6.666666666666666,8.024074074074074,4.0,4.27
1433,935,2025-08-18,,,0.0,0.0,,,,,0.0,,,,
1434,936,2025-08-17,4.0,8.0,10.0,10.0,7.0,10839.0,5419.5,3.0,10.0,0.0,3.25,8.5,5.59
1435,936,2025-08-18,1.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.0,
1436,937,2025-08-19,2.0,0.0,10.0,10.0,7.0,597.0,597.0,1.0,10.0,0.0,8.31388888888889,3.5,6.1
1437,938,2025-08-17,5.0,0.0,0.0,0.0,4.0,1000.0,1000.0,1.0,0.0,5.0,7.1944444444444455,5.0,3.8
1438,938,2025-08-18,,,0.0,0.0,,,,,0.0,,,,
1439,939,2025-08-17,2.0,0.0,0.0,0.0,3.0,14740.0,14740.0,4.0,0.0,6.666666666666666,3.222222222222222,3.5,3.0
1440,940,2025-08-19,2.0,7.0,0.0,0.0,5.0,1908.0,1908.0,3.0,0.0,3.333333333333333,4.816666666666666,7.0,3.09
1441,940,2025-08-20,3.0,2.0,10.0,10.0,5.0,25920.0,8640.0,3.8,10.0,3.333333333333333,3.227777777777778,5.0,5.89
1442,941,2025-08-22,7.0,0.0,8.0,8.0,6.0,13017.0,13017.0,0.5,8.0,1.6666666666666665,3.3194444444444446,6.0,4.95
1443,942,2025-08-19,1.0,0.0,0.0,0.0,2.0,11233.0,11233.0,0.2,0.0,8.333333333333334,3.3277777777777775,3.0,3.37
1444,943,2025-08-17,2.0,0.0,0.0,0.0,3.0,12131.0,12131.0,0.2,0.0,6.666666666666666,3.3277777777777775,3.5,3.02
1445,943,2025-08-19,4.0,0.0,8.0,8.0,6.0,14582.0,14582.0,0.4,8.0,1.6666666666666665,3.3222222222222224,4.5,4.72
1446,944,2025-08-17,2.0,1.0,5.0,5.0,4.0,11172.0,4710.0,2.0,5.0,5.0,3.2777777777777772,4.0,4.42
1447,944,2025-08-18,8.0,0.0,10.0,10.0,7.0,34085.0,17042.5,1.0,10.0,0.0,3.305555555555556,6.5,5.3
1448,945,2025-08-18,3.0,0.0,0.0,0.0,3.0,,,,0.0,6.666666666666666,,4.0,
1449,945,2025-08-19,,,7.0,7.0,5.0,,,,7.0,3.333333333333333,,,
1450,946,2025-08-18,2.0,1.0,6.0,6.0,4.0,1988.0,2865.0,2.7,6.0,5.0,4.750925925925926,4.0,5.14
1451,946,2025-08-22,4.0,2.0,8.0,8.0,5.0,2250.0,5202.0,2.6,8.0,3.333333333333333,4.511111111111111,5.5,5.59
1452,947,2025-08-18,2.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,3.5,
1453,947,2025-08-19,5.0,-3.0,8.0,8.0,6.0,40560.0,20280.0,1.0,8.0,1.6666666666666665,3.305555555555556,3.5,4.57
1454,948,2025-08-17,3.0,2.0,8.0,8.0,6.0,27545.0,6886.0,1.1,8.0,1.6666666666666665,3.3027777777777776,5.0,4.79
1455,949,2025-08-21,3.0,1.0,6.0,6.0,4.0,2545.0,6706.0,4.5,6.0,5.0,4.185185185185185,4.5,5.07
1456,950,2025-08-19,3.0,0.0,7.0,7.0,6.0,14343.0,14343.0,0.4,7.0,1.6666666666666665,3.3222222222222224,4.0,4.3
1457,951,2025-08-22,2.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.5,
1458,952,2025-08-19,2.0,0.0,7.0,7.0,5.0,5335.0,1778.0,0.6,7.0,3.333333333333333,3.357407407407407,3.5,4.65
1459,953,2025-08-20,3.0,0.0,8.0,8.0,6.0,2600.0,2600.0,0.4,8.0,1.6666666666666665,4.248148148148148,4.0,4.88
1460,954,2025-08-22,3.0,0.0,0.0,0.0,3.0,,,,0.0,6.666666666666666,,4.0,
1461,955,2025-08-18,1.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,3.0,
1462,955,2025-08-19,1.0,9.0,10.0,10.0,6.0,1774.0,887.0,2.8,10.0,1.6666666666666665,6.637037037037037,7.5,6.7
1463,956,2025-08-22,5.0,0.0,10.0,10.0,7.0,3478.0,3478.0,5.8,10.0,0.0,3.2851851851851848,5.0,5.07
1464,957,2025-08-18,1.0,0.0,0.0,0.0,4.0,218.0,218.0,3.5,0.0,5.0,9.297222222222222,3.0,4.02
1465,957,2025-08-20,1.0,0.0,0.0,0.0,3.0,668.0,544.0,7.0,0.0,6.666666666666666,8.179629629629629,3.0,4.16
1466,958,2025-08-19,1.0,0.0,0.0,0.0,3.0,1703.0,1703.0,3.0,0.0,6.666666666666666,5.186111111111111,3.0,3.41
1467,958,2025-08-20,9.0,8.0,10.0,10.0,7.0,105.0,105.0,0.2,10.0,0.0,9.702777777777778,11.0,7.58
1468,959,2025-08-17,4.0,0.0,0.0,0.0,5.0,1336.0,1336.0,22.0,0.0,3.333333333333333,5.677777777777777,4.5,2.93
1469,960,2025-08-19,5.0,0.0,10.0,10.0,6.0,451.0,451.0,7.5,10.0,1.6666666666666665,8.53888888888889,5.0,6.8
1470,961,2025-08-19,2.0,0.0,0.0,0.0,4.0,188.0,188.0,3.0,0.0,5.0,9.394444444444444,3.5,4.12
1471,962,2025-08-17,1.0,8.0,10.0,10.0,5.0,157.0,304.0,6.0,10.0,3.333333333333333,9.125,7.0,7.66
1472,963,2025-08-19,1.0,0.0,0.0,0.0,2.0,4400.0,1875.0,7.5,0.0,8.333333333333334,3.125,3.0,3.31
1473,963,2025-08-20,4.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,4.5,
1474,963,2025-08-22,10.0,9.0,10.0,10.0,7.0,43.0,43.0,0.7,10.0,0.0,9.86111111111111,12.0,7.77
1475,964,2025-08-18,1.0,0.0,0.0,0.0,5.0,244.0,244.0,4.0,0.0,3.333333333333333,9.21111111111111,3.0,3.59
1476,965,2025-08-20,1.0,0.0,0.0,0.0,4.0,9.0,4.5,1.5,0.0,5.0,9.941666666666668,3.0,4.19
1477,966,2025-08-19,3.0,-2.0,0.0,0.0,3.0,211.0,105.5,5.0,0.0,6.666666666666666,9.47037037037037,3.0,4.48
1478,966,2025-08-20,4.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,4.5,
1479,967,2025-08-20,1.0,9.0,10.0,10.0,6.0,100.0,115.0,3.5,10.0,1.6666666666666665,9.597222222222221,7.5,7.44
1480,968,2025-08-22,7.0,0.0,10.0,10.0,6.0,7.0,3.5,1.0,10.0,1.6666666666666665,9.95925925925926,6.0,7.31
1481,969,2025-08-20,2.0,0.0,10.0,10.0,6.0,126.0,126.0,2.17,10.0,1.6666666666666665,9.589722222222221,3.5,6.84
1482,970,2025-08-18,1.0,0.0,10.0,10.0,7.0,270.0,270.0,4.5,10.0,0.0,9.125,3.0,6.23
1483,971,2025-08-22,3.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,4.0,
1484,972,2025-08-21,1.0,10.0,10.0,10.0,6.0,126.0,63.0,2.08,10.0,1.6666666666666665,9.708888888888888,8.0,7.54
1485,973,2025-08-17,1.0,9.0,8.0,8.0,4.0,20.0,20.0,0.33,8.0,5.0,9.93527777777778,7.5,7.66
1486,973,2025-08-18,8.0,0.0,,,7.0,,,,,0.0,,6.5,
1487,974,2025-08-17,1.0,0.0,0.0,0.0,3.0,228.0,76.0,3.8,0.0,6.666666666666666,9.542592592592593,3.0,4.5
1488,974,2025-08-18,4.0,0.0,8.0,8.0,7.0,,,,8.0,0.0,,4.5,
1489,975,2025-08-20,1.0,8.0,8.0,8.0,7.0,11.0,5.5,0.25,8.0,0.0,9.972685185185185,7.0,6.34
1490,976,2025-08-21,1.0,0.0,8.0,8.0,6.0,6.0,6.0,0.1,8.0,1.6666666666666665,9.980555555555556,3.0,6.16
1491,977,2025-08-21,1.0,9.0,10.0,10.0,6.0,28.0,14.0,0.5,10.0,1.6666666666666665,9.934259259259258,7.5,7.53
1492,978,2025-08-19,3.0,0.0,8.0,8.0,4.0,25.0,12.5,0.42,8.0,5.0,9.942037037037037,4.0,7.14
1493,978,2025-08-20,3.0,0.0,8.0,8.0,5.0,170.0,120.0,2.0,8.0,3.333333333333333,9.564814814814815,4.0,6.62
1494,979,2025-08-21,1.0,9.0,10.0,10.0,7.0,29.0,29.0,0.48,10.0,0.0,9.90611111111111,7.5,7.1
1495,980,2025-08-17,1.0,8.0,8.0,8.0,5.0,117.0,58.5,1.95,8.0,3.333333333333333,9.729166666666666,7.0,7.12
1496,980,2025-08-19,2.0,0.0,8.0,8.0,4.0,190.0,95.0,3.17,8.0,5.0,9.560092592592591,3.5,6.97
1497,981,2025-08-19,2.0,0.0,8.0,8.0,5.0,65.0,65.0,2.17,8.0,3.333333333333333,9.759166666666667,3.5,6.6
1498,982,2025-08-20,1.0,0.0,8.0,8.0,4.0,42.0,42.0,0.7,8.0,5.0,9.863888888888889,3.0,6.97
1499,983,2025-08-17,7.0,0.0,10.0,10.0,7.0,,,,10.0,0.0,,6.0,
1500,984,2025-08-18,1.0,0.0,8.0,8.0,6.0,102.0,51.0,1.7,8.0,1.6666666666666665,9.76388888888889,3.0,6.11
1501,985,2025-08-19,2.0,7.0,10.0,10.0,4.0,2644.0,1322.0,5.0,10.0,5.0,4.964814814814815,7.0,7.04
1502,986,2025-08-22,2.0,0.0,0.0,0.0,3.0,416.0,208.0,1.0,0.0,6.666666666666666,9.201851851851853,3.5,4.49
1503,987,2025-08-17,2.0,8.0,10.0,10.0,5.0,267.0,133.5,0.5,10.0,3.333333333333333,9.491666666666667,7.5,7.83
1504,988,2025-08-21,1.0,9.0,10.0,10.0,6.0,488.0,244.0,1.0,10.0,1.6666666666666665,9.068518518518518,7.5,7.31
